Date,High,Low,Open,Close,Volume,Adj Close
2006-12-14,12.857142448425293,12.60857105255127,12.721428871154785,12.649999618530273,208082700,10.931363105773926
2006-12-15,12.74571418762207,12.475714683532715,12.717143058776855,12.531428337097168,184984800,10.828902244567871
2006-12-18,12.571428298950195,12.084285736083984,12.518571853637695,12.210000038146973,180394200,10.551139831542969
2006-12-19,12.382857322692871,11.945713996887207,12.10428524017334,12.329999923706055,227851400,10.65483570098877
2006-12-20,12.381428718566895,12.105713844299316,12.35285758972168,12.10857105255127,141922900,10.463495254516602
2006-12-21,12.21142864227295,11.742856979370117,12.100000381469727,11.842857360839844,225899800,10.233880043029785
2006-12-22,12.005714416503906,11.657142639160156,11.922857284545898,11.742856979370117,153325900,10.147464752197266
2006-12-26,11.795714378356934,11.55571460723877,11.735713958740234,11.644286155700684,122672200,10.062286376953125
2006-12-27,11.714285850524902,10.967143058776855,11.164285659790039,11.64571475982666,483938700,10.063521385192871
2006-12-28,11.607142448425293,11.378571510314941,11.460000038146973,11.552857398986816,279969200,9.983278274536133
2006-12-29,12.199999809265137,11.908571243286133,11.992856979370117,12.119999885559082,269107300,10.473371505737305
2007-01-03,12.368571281433105,11.699999809265137,12.327142715454102,11.971428871154785,309579900,10.344985008239746
2007-01-04,12.278571128845215,11.974286079406738,12.007143020629883,12.237142562866211,211815100,10.57459831237793
2007-01-05,12.314285278320312,12.057143211364746,12.252857208251953,12.149999618530273,208685400,10.49929428100586
2007-01-08,12.361428260803223,12.182857513427734,12.279999732971191,12.210000038146973,199276700,10.551139831542969
2007-01-09,13.282856941223145,12.164285659790039,12.350000381469727,13.224286079406738,837324600,11.427627563476562
2007-01-10,13.971428871154785,13.350000381469727,13.535714149475098,13.857142448425293,738220000,11.974501609802246
2007-01-11,13.825714111328125,13.585714340209961,13.705714225769043,13.685714721679688,360063200,11.826363563537598
2007-01-12,13.579999923706055,13.318571090698242,13.512857437133789,13.517143249511719,328172600,11.680693626403809
2007-01-16,13.892857551574707,13.635714530944824,13.668571472167969,13.871428489685059,311019100,11.986847877502441
2007-01-17,13.942856788635254,13.545714378356934,13.937143325805664,13.564285278320312,411565000,11.72143268585205
2007-01-18,13.158571243286133,12.721428871154785,13.157142639160156,12.724286079406738,591151400,10.995555877685547
2007-01-19,12.807143211364746,12.588571548461914,12.661428451538086,12.642857551574707,341118400,10.925193786621094
2007-01-22,12.737142562866211,12.235713958740234,12.734285354614258,12.398571014404297,363506500,10.714090347290039
2007-01-23,12.501428604125977,12.215714454650879,12.247142791748047,12.242856979370117,301856100,10.579535484313965
2007-01-24,12.449999809265137,12.29714298248291,12.382857322692871,12.385714530944824,231953400,10.702982902526855
2007-01-25,12.642857551574707,12.289999961853027,12.44428539276123,12.321428298950195,226493400,10.647429466247559
2007-01-26,12.481428146362305,12.14142894744873,12.44428539276123,12.197142601013184,246718500,10.540031433105469
2007-01-29,12.378571510314941,12.218571662902832,12.328571319580078,12.277142524719238,225416100,10.609161376953125
2007-01-30,12.355713844299316,12.178571701049805,12.347143173217773,12.221428871154785,144492600,10.561016082763672
2007-01-31,12.285714149475098,12.050000190734863,12.122857093811035,12.247142791748047,214017300,10.583234786987305
2007-02-01,12.324285507202148,12.105713844299316,12.318571090698242,12.105713844299316,166085500,10.46102237701416
2007-02-02,12.178571701049805,11.95714282989502,12.017143249511719,12.107142448425293,155382500,10.462261199951172
2007-02-05,12.175714492797852,11.99142837524414,12.04285717010498,11.99142837524414,144713100,10.362266540527344
2007-02-06,12.067142486572266,11.837142944335938,12.064285278320312,12.021428108215332,216098400,10.388190269470215
2007-02-07,12.34000015258789,11.935714721679688,12.068571090698242,12.307143211364746,266706300,10.635086059570312
2007-02-08,12.35857105255127,12.201428413391113,12.204285621643066,12.311429023742676,169757700,10.638788223266602
2007-02-09,12.314285278320312,11.8871431350708,12.268571853637695,11.89571475982666,215135200,10.27955436706543
2007-02-12,12.168571472167969,11.947142601013184,12.061429023742676,12.125714302062988,181017900,10.478306770324707
2007-02-13,12.184286117553711,12.04285717010498,12.165714263916016,12.100000381469727,145246500,10.456087112426758
2007-02-14,12.234285354614258,12.081428527832031,12.09000015258789,12.185714721679688,126995400,10.530156135559082
2007-02-15,12.231428146362305,12.111428260803223,12.205714225769043,12.172857284545898,90915300,10.519043922424316
2007-02-16,12.201428413391113,12.09428596496582,12.178571701049805,12.118571281433105,99967000,10.472136497497559
2007-02-20,12.308571815490723,12.022856712341309,12.092857360839844,12.271428108215332,154425600,10.60422420501709
2007-02-21,12.784285545349121,12.279999732971191,12.282856941223145,12.742856979370117,288828400,11.011603355407715
2007-02-22,12.972857475280762,12.64714241027832,12.971428871154785,12.787142753601074,209556200,11.049871444702148
2007-02-23,12.90571403503418,12.692856788635254,12.737142562866211,12.724286079406738,129473400,10.995555877685547
2007-02-26,12.857142448425293,12.515714645385742,12.834285736083984,12.644286155700684,153962200,10.926424026489258
2007-02-27,12.4399995803833,11.915714263916016,12.328571319580078,11.989999771118164,286453300,10.361030578613281
2007-02-28,12.228571891784668,11.857142448425293,11.857142448425293,12.087142944335938,229868800,10.444974899291992
2007-03-01,12.615714073181152,11.964285850524902,12.00428581237793,12.437143325805664,353882200,10.747426986694336
2007-03-02,12.505714416503906,12.172857284545898,12.39571475982666,12.201428413391113,215000100,10.54373550415039
2007-03-05,12.664285659790039,12.251428604125977,12.270000457763672,12.331428527832031,209724900,10.656071662902832
2007-03-06,12.615714073181152,12.485713958740234,12.54285717010498,12.59857177734375,180796700,10.886922836303711
2007-03-07,12.710000038146973,12.492856979370117,12.578571319580078,12.531428337097168,156571100,10.828902244567871
2007-03-08,12.674285888671875,12.494285583496094,12.65571403503418,12.571428298950195,127752800,10.8634672164917
2007-03-09,12.692856788635254,12.485713958740234,12.685714721679688,12.567142486572266,112959000,10.859761238098145
2007-03-12,12.855713844299316,12.569999694824219,12.581428527832031,12.838571548461914,182352100,11.094318389892578
2007-03-13,12.942856788635254,12.628571510314941,12.772856712341309,12.628571510314941,216972700,10.912845611572266
2007-03-14,12.857142448425293,12.5600004196167,12.657142639160156,12.857142448425293,199146500,11.110363006591797
2007-03-15,12.908571243286133,12.75857162475586,12.851428985595703,12.795714378356934,139874700,11.057279586791992
2007-03-16,12.855713844299316,12.760000228881836,12.791428565979004,12.798571586608887,142926000,11.0597505569458
2007-03-19,13.078571319580078,12.798571586608887,12.89142894744873,13.018571853637695,178240300,11.249858856201172
2007-03-20,13.119999885559082,13.00857162475586,13.050000190734863,13.068571090698242,122229100,11.29306697845459
2007-03-21,13.428571701049805,13.092857360839844,13.14142894744873,13.40999984741211,171724000,11.588109016418457
2007-03-22,13.479999542236328,13.285714149475098,13.390000343322754,13.422857284545898,140373100,11.59921932220459
2007-03-23,13.438570976257324,13.328571319580078,13.335714340209961,13.359999656677246,112721000,11.544902801513672
2007-03-26,13.699999809265137,13.328571319580078,13.427143096923828,13.692856788635254,216246800,11.832537651062012
2007-03-27,13.832857131958008,13.571428298950195,13.672857284545898,13.6371431350708,233013200,11.784391403198242
2007-03-28,13.628571510314941,13.307143211364746,13.554286003112793,13.319999694824219,235584300,11.510334968566895
2007-03-29,13.455714225769043,13.175714492797852,13.455714225769043,13.392857551574707,181430900,11.573296546936035
2007-03-30,13.525713920593262,13.25,13.468571662902832,13.272856712341309,150139500,11.469597816467285
2007-04-02,13.464285850524902,13.28857135772705,13.44857120513916,13.378571510314941,125498100,11.560948371887207
2007-04-03,13.60428524017334,13.394286155700684,13.44857120513916,13.5,145983600,11.665882110595703
2007-04-04,13.591428756713867,13.447142601013184,13.562856674194336,13.467143058776855,119196000,11.637489318847656
2007-04-05,13.525713920593262,13.359999656677246,13.445713996887207,13.525713920593262,88879000,11.688102722167969
2007-04-09,13.614285469055176,13.291428565979004,13.601428985595703,13.378571510314941,103335400,11.560948371887207
2007-04-10,13.465714454650879,13.34428596496582,13.381428718566895,13.464285850524902,88116700,11.63502025604248
2007-04-11,13.421428680419922,13.1899995803833,13.414285659790039,13.227143287658691,137254600,11.430094718933105
2007-04-12,13.187143325805664,12.960000038146973,13.148571014404297,13.170000076293945,164168900,11.38071346282959
2007-04-13,13.057143211364746,12.865714073181152,12.985713958740234,12.89142894744873,179985400,11.139991760253906
2007-04-16,13.071428298950195,12.892857551574707,12.938570976257324,13.061429023742676,152258400,11.28689193725586
2007-04-17,13.185714721679688,12.814285278320312,13.142857551574707,12.907142639160156,187980100,11.153569221496582
2007-04-18,12.978571891784668,12.800000190734863,12.880000114440918,12.914285659790039,116011000,11.159741401672363
2007-04-19,13.035714149475098,12.832857131958008,12.884285926818848,12.89571475982666,106478400,11.143694877624512
2007-04-20,13.025713920593262,12.935714721679688,12.984285354614258,12.99571418762207,130694900,11.230110168457031
2007-04-23,13.399999618530273,13.0600004196167,13.084285736083984,13.35857105255127,195072500,11.543665885925293
2007-04-24,13.770000457763672,13.04285717010498,13.422857284545898,13.319999694824219,263813200,11.510334968566895
2007-04-25,13.628571510314941,13.399999618530273,13.46142864227295,13.621428489685059,296786000,11.77081298828125
2007-04-26,14.642857551574707,14.04285717010498,14.511428833007812,14.119999885559082,434444500,12.201647758483887
2007-04-27,14.278571128845215,13.955714225769043,14.025713920593262,14.274285316467285,174850900,12.334972381591797
2007-04-30,14.428571701049805,14.238571166992188,14.298571586608887,14.257143020629883,154127400,12.320158004760742
2007-05-01,14.335714340209961,14.078571319580078,14.227143287658691,14.210000038146973,133130900,12.279417037963867
2007-05-02,14.3628568649292,14.210000038146973,14.235713958740234,14.341428756713867,126286300,12.392993927001953
2007-05-03,14.492856979370117,14.287142753601074,14.390000343322754,14.342857360839844,144019400,12.394227027893066
2007-05-04,14.514286041259766,14.357142448425293,14.399999618530273,14.40142822265625,95496800,12.444843292236328
2007-05-07,14.907142639160156,14.430000305175781,14.4399995803833,14.845714569091797,215389300,12.828764915466309
2007-05-08,15.021428108215332,14.774285316467285,14.781428337097168,15.00857162475586,195999300,12.969498634338379
2007-05-09,15.279999732971191,14.984285354614258,14.987142562866211,15.268571853637695,179439400,13.194172859191895
2007-05-10,15.548571586608887,15.131428718566895,15.232856750488281,15.334285736083984,299314400,13.250959396362305
2007-05-11,15.59000015258789,15.25428581237793,15.39142894744873,15.534285545349121,163424100,13.423789024353027
2007-05-14,15.714285850524902,15.464285850524902,15.65999984741211,15.622857093811035,162986600,13.500327110290527
2007-05-15,15.742856979370117,15.21142864227295,15.652856826782227,15.359999656677246,238628600,13.273180961608887
2007-05-16,15.54714298248291,14.774285316467285,15.50428581237793,15.334285736083984,281691900,13.250959396362305
2007-05-17,15.695713996887207,15.307143211364746,15.307143211364746,15.634285926818848,183822800,13.510205268859863
2007-05-18,15.80571460723877,15.681428909301758,15.747142791748047,15.717143058776855,155336300,13.581802368164062
2007-05-21,16.064285278320312,15.721428871154785,15.75857162475586,15.997142791748047,159973100,13.823759078979492
2007-05-22,16.25,16.001428604125977,16.06999969482422,16.219999313354492,143102400,14.016338348388672
2007-05-23,16.428571701049805,16.084285736083984,16.288572311401367,16.12714195251465,227843700,13.936097145080566
2007-05-24,16.351428985595703,15.767143249511719,16.11571502685547,15.812856674194336,221840500,13.664511680603027
2007-05-25,16.25428581237793,15.928571701049805,16.0,16.231428146362305,158239900,14.026215553283691
2007-05-29,16.408571243286133,16.09857177734375,16.350000381469727,16.33571434020996,161423500,14.116333961486816
2007-05-30,16.98285675048828,16.218570709228516,16.328571319580078,16.96714210510254,369611200,14.661974906921387
2007-05-31,17.452857971191406,17.0771427154541,17.152856826782227,17.312856674194336,324266600,14.96072006225586
2007-06-01,17.312856674194336,16.898571014404297,17.299999237060547,16.91428565979004,221315500,14.616299629211426
2007-06-04,17.389999389648438,16.842857360839844,16.9471435546875,17.332857131958008,221668300,14.97800350189209
2007-06-05,17.527143478393555,17.214284896850586,17.34428596496582,17.5242862701416,230196400,15.143426895141602
2007-06-06,17.72142791748047,17.421428680419922,17.47142791748047,17.662857055664062,278060300,15.263167381286621
2007-06-07,18.229999542236328,17.59857177734375,17.855714797973633,17.724285125732422,478769900,15.316251754760742
2007-06-08,17.9757137298584,17.469999313354492,17.974285125732422,17.784286499023438,310420600,15.368104934692383
2007-06-11,18.02142906188965,17.0771427154541,18.0,17.170000076293945,468564600,14.837275505065918
2007-06-12,17.387142181396484,16.90142822265625,17.049999237060547,17.1971435546875,356641600,14.860726356506348
2007-06-13,17.312856674194336,16.485713958740234,17.30714225769043,16.785715103149414,430338300,14.505196571350098
2007-06-14,17.064285278320312,16.631427764892578,16.742856979370117,16.964284896850586,243316500,14.659502983093262
2007-06-15,17.238571166992188,17.12285804748535,17.231428146362305,17.214284896850586,202804700,14.875541687011719
2007-06-18,17.882856369018555,17.505714416503906,17.61142921447754,17.8700008392334,227651200,15.442173957824707
2007-06-19,17.858572006225586,17.558570861816406,17.812856674194336,17.665714263916016,235756500,15.26563835144043
2007-06-20,17.808570861816406,17.35714340209961,17.695714950561523,17.364286422729492,224378000,15.005163192749023
2007-06-21,17.755714416503906,17.24571418762207,17.385713577270508,17.700000762939453,216761300,15.295268058776855
2007-06-22,17.77857208251953,17.48285675048828,17.69285774230957,17.571428298950195,157969000,15.184164047241211
2007-06-25,17.8700008392334,17.29428482055664,17.74142837524414,17.477142333984375,241350900,15.102686882019043
2007-06-26,17.714284896850586,16.959999084472656,17.711427688598633,17.092857360839844,336251300,14.770613670349121
2007-06-27,17.43428611755371,17.03714370727539,17.229999542236328,17.412857055664062,243674200,15.04713249206543
2007-06-28,17.498571395874023,17.14285659790039,17.479999542236328,17.222856521606445,209535900,14.882949829101562
2007-06-29,17.714284896850586,17.29857063293457,17.424285888671875,17.43428611755371,284460400,15.065652847290039
2007-07-02,17.441429138183594,17.042856216430664,17.292856216430664,17.322856903076172,248715600,14.969361305236816
2007-07-03,18.200000762939453,17.35714340209961,17.428571701049805,18.167142868041992,290620400,15.698942184448242
2007-07-05,18.99571418762207,18.38428497314453,18.399999618530273,18.964284896850586,363262900,16.387786865234375
2007-07-06,19.04857063293457,18.628570556640625,19.018571853637695,18.899999618530273,218673700,16.33223533630371
2007-07-09,18.985713958740234,18.454286575317383,18.911428451538086,18.618572235107422,248955000,16.089038848876953
2007-07-10,19.214284896850586,18.40142822265625,18.411428451538086,18.907142639160156,313751900,16.338403701782227
2007-07-11,19.100000381469727,18.75857162475586,18.867143630981445,18.912857055664062,205443000,16.343338012695312
2007-07-12,19.177143096923828,18.912857055664062,19.121429443359375,19.152856826782227,176152200,16.55073356628418
2007-07-13,19.69285774230957,19.21714210510254,19.290000915527344,19.67571449279785,226901500,17.002552032470703
2007-07-16,19.997142791748047,19.64285659790039,19.770000457763672,19.72857093811035,234028200,17.04823112487793
2007-07-17,19.94285774230957,19.64285659790039,19.757143020629883,19.84428596496582,177489900,17.148229598999023
2007-07-18,19.777143478393555,19.43428611755371,19.74142837524414,19.731428146362305,189214200,17.05070686340332
2007-07-19,20.11571502685547,19.950000762939453,20.042856216430664,20.0,183222900,17.28278923034668
2007-07-20,20.597143173217773,20.0,20.235713958740234,20.535715103149414,291943400,17.745718002319336
2007-07-23,20.74571418762207,20.132856369018555,20.472856521606445,20.52857208251953,259122500,17.739545822143555
2007-07-24,20.14285659790039,19.16428565979004,19.84000015258789,19.270000457763672,448823200,16.651960372924805
2007-07-25,19.765714645385742,19.285715103149414,19.621429443359375,19.608572006225586,374045700,16.944541931152344
2007-07-26,21.214284896850586,19.56571388244629,20.84428596496582,20.85714340209961,546657300,18.023475646972656
2007-07-27,21.2742862701416,20.540000915527344,20.88428497314453,20.549999237060547,290274600,17.7580623626709
2007-07-30,20.77857208251953,19.93857192993164,20.618572235107422,20.204286575317383,276747100,17.459320068359375
2007-07-31,20.497142791748047,18.788572311401367,20.424285888671875,18.822856903076172,440598200,16.265579223632812
2007-08-01,19.34000015258789,18.252857208251953,19.091428756713867,19.285715103149414,437539200,16.665546417236328
2007-08-02,19.56571388244629,19.16428565979004,19.52142906188965,19.498571395874023,213161200,16.8494815826416
2007-08-03,19.421428680419922,18.785715103149414,19.322856903076172,18.83571434020996,169796900,16.276681900024414
2007-08-06,19.32428550720215,18.328571319580078,18.985713958740234,19.321428298950195,231292600,16.696409225463867
2007-08-07,19.605714797973633,18.9471435546875,19.277143478393555,19.290000915527344,237484100,16.669248580932617
2007-08-08,19.551427841186523,18.85714340209961,19.53714370727539,19.144285202026367,202024200,16.5433349609375
2007-08-09,19.0,17.8700008392334,18.729999542236328,18.055713653564453,281348900,15.602653503417969
2007-08-10,18.25,17.185714721679688,17.588571548461914,17.85714340209961,352687300,15.431062698364258
2007-08-13,18.47857093811035,18.071428298950195,18.33142852783203,18.255714416503906,188227900,15.775479316711426
2007-08-14,18.328571319580078,17.6728572845459,18.3271427154541,17.718570709228516,184751700,15.311311721801758
2007-08-15,17.837142944335938,17.092857360839844,17.534286499023438,17.128570556640625,248213000,14.801471710205078
2007-08-16,16.928571701049805,15.945713996887207,16.715713500976562,16.72142791748047,466672500,14.449641227722168
2007-08-17,17.64285659790039,17.117143630981445,17.43000030517578,17.437143325805664,298765600,15.06811809539795
2007-08-20,17.785715103149414,17.214284896850586,17.70857048034668,17.459999084472656,200829300,15.087869644165039
2007-08-21,18.4228572845459,17.285715103149414,17.45857048034668,18.224285125732422,325761800,15.748319625854492
2007-08-22,18.964284896850586,18.618572235107422,18.74571418762207,18.93000030517578,265441400,16.358158111572266
2007-08-23,19.04857063293457,18.53714370727539,19.01285743713379,18.724285125732422,216709500,16.180387496948242
2007-08-24,19.338571548461914,18.54428482055664,18.64714241027832,19.328571319580078,227958500,16.702579498291016
2007-08-27,19.23714256286621,18.871429443359375,19.055713653564453,18.89285659790039,176859900,16.32606315612793
2007-08-28,18.915714263916016,18.09000015258789,18.71285629272461,18.117143630981445,294841400,15.65573787689209
2007-08-29,19.16857147216797,18.505714416503906,18.554285049438477,19.154285430908203,291715200,16.551973342895508
2007-08-30,19.75,18.899999618530273,18.952857971191406,19.464284896850586,358895600,16.819860458374023
2007-08-31,19.950000762939453,19.6299991607666,19.927143096923828,19.78285789489746,219221800,17.095144271850586
2007-09-04,20.818571090698242,19.977142333984375,19.99142837524414,20.59428596496582,329210700,17.796329498291016
2007-09-05,20.834285736083984,19.44285774230957,20.709999084472656,19.53714370727539,582055600,16.882816314697266
2007-09-06,19.652856826782227,18.95857048034668,19.36571502685547,19.28714370727539,475315400,16.666776657104492
2007-09-07,18.899999618530273,18.571428298950195,18.858572006225586,18.82428550720215,357644000,16.26680564880371
2007-09-10,19.719999313354492,19.135713577270508,19.56999969482422,19.530000686645508,371959700,16.876644134521484
2007-09-11,19.757143020629883,19.10714340209961,19.700000762939453,19.355714797973633,242971400,16.726036071777344
2007-09-12,19.91428565979004,19.39285659790039,19.427143096923828,19.549999237060547,255692500,16.893922805786133
2007-09-13,19.85714340209961,19.52142906188965,19.832857131958008,19.600000381469727,164040800,16.9371337890625
2007-09-14,19.854286193847656,19.457143783569336,19.510000228881836,19.829999923706055,151830000,17.13588523864746
2007-09-17,20.084285736083984,19.657142639160156,19.855714797973633,19.772857666015625,198342900,17.086505889892578
2007-09-18,20.407142639160156,19.690000534057617,19.86571502685547,20.131427764892578,266022400,17.3963623046875
2007-09-19,20.45142936706543,19.91428565979004,20.431428909301758,20.110000610351562,256720100,17.377843856811523
2007-09-20,20.255714416503906,19.902856826782227,20.02142906188965,20.04428482055664,172960200,17.321060180664062
2007-09-21,20.66428565979004,20.04428482055664,20.162857055664062,20.592857360839844,284720100,17.79509162902832
2007-09-24,21.407142639160156,20.950000762939453,20.961427688598633,21.182857513427734,263040400,18.3049373626709
2007-09-25,21.88857078552246,20.974285125732422,20.977142333984375,21.882856369018555,298137700,18.90983772277832
2007-09-26,22.14285659790039,21.60714340209961,22.067142486572266,21.82428550720215,243817000,18.859224319458008
2007-09-27,22.07428550720215,21.760000228881836,21.96714210510254,22.071428298950195,164549700,19.07278823852539
2007-09-28,22.08571434020996,21.821428298950195,21.920000076293945,21.924285888671875,153775300,18.94563865661621
2007-10-01,22.48714256286621,21.847143173217773,22.09000015258789,22.334285736083984,209267100,19.299936294555664
2007-10-02,22.65571403503418,22.270000457763672,22.364286422729492,22.635713577270508,198017400,19.56041145324707
2007-10-03,22.739999771118164,22.43000030517578,22.540000915527344,22.559999465942383,173129600,19.494983673095703
2007-10-04,22.582857131958008,21.928571701049805,22.571428298950195,22.31999969482422,164239600,19.28759002685547
2007-10-05,23.082857131958008,22.52857208251953,22.624286651611328,23.064285278320312,235867800,19.930755615234375
2007-10-08,23.98714256286621,23.281429290771484,23.355714797973633,23.98714256286621,208982200,20.72823715209961
2007-10-09,24.444286346435547,23.81142807006836,24.314285278320312,23.979999542236328,276071600,20.722061157226562
2007-10-10,23.98285675048828,23.657142639160156,23.935714721679688,23.8271427154541,166897500,20.5899715423584
2007-10-11,24.554285049438477,21.887142181396484,24.21285629272461,23.17571449279785,410998000,20.027048110961914
2007-10-12,23.89714241027832,23.114286422729492,23.28714370727539,23.89285659790039,247044000,20.646757125854492
2007-10-15,24.224285125732422,23.35714340209961,23.997142791748047,23.854286193847656,269482500,20.613426208496094
2007-10-16,24.31142807006836,23.592857360839844,23.648571014404297,24.2257137298584,266957600,20.934389114379883
2007-10-17,24.719999313354492,24.16857147216797,24.670000076293945,24.678571701049805,281903300,21.325725555419922
2007-10-18,24.88428497314453,24.435714721679688,24.5,24.785715103149414,205919000,21.418315887451172
2007-10-19,24.9471435546875,24.285715103149414,24.891427993774414,24.345714569091797,322945000,21.038087844848633
2007-10-22,24.985713958740234,24.280000686645508,24.33571434020996,24.908571243286133,412374900,21.52448081970215
2007-10-23,26.94285774230957,26.108572006225586,26.937143325805664,26.59428596496582,448791000,22.981170654296875
2007-10-24,26.744285583496094,25.605714797973633,26.54428482055664,26.56142807006836,322120400,22.952775955200195
2007-10-25,26.55714225769043,25.95142936706543,26.40999984741211,26.11142921447754,243400500,22.56391716003418
2007-10-26,26.481428146362305,26.125713348388672,26.469999313354492,26.385713577270508,176719200,22.800935745239258
2007-10-29,26.65571403503418,26.385713577270508,26.492856979370117,26.441429138183594,135138500,22.849082946777344
2007-10-30,27.0528564453125,26.389999389648438,26.597143173217773,26.714284896850586,234853500,23.084867477416992
2007-10-31,27.15999984741211,26.421428680419922,26.804285049438477,27.135713577270508,208327700,23.449039459228516
2007-11-01,27.157142639160156,25.714284896850586,26.94285774230957,26.777143478393555,201259100,23.139188766479492
